Event Name,ROTGP,Event Name,RaW,Event Name,TTN,Event Name,RtO,Event Name,HXB,Event Name,AM,Event Name,TTN,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,ROTGP,Event Name,HoD,Event Name,RaW,Event Name,TTN,Event Name,RaW,Event Name,TDW,Event Name,TGT,Event Name,RaW,Event Name,TTN,Event Name,AWR,Event Name,AM,Event Name,RaW,Event Name,HoD,Event Name,RaW,Event Name,RtO,Event Name,TGT,Event Name,ROTGP,Event Name,TDW,Event Name,AWR,Event Name,TE,Event Name,TGT,Event Name,TDW,Event Name,HoD,Event Name,AWR,Event Name,RaW,Event Name,TDW,Event Name,RaW,Event Name,TE,Event Name,RtO,Event Name,RaW,Event Name,TDW,Event Name,ROTGP,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,RaW,Event Name,AWR,Event Name,RaW,Event Name,TE,Event Name,TDW,Event Name,RaW,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,HoD
HuanChoo,0.3836,NiiGin,0.4333,burrito,0.65,HuanChoo,0.5778,BrickEater,0,BridgerBill,0.2726,BrickEater,0,Sparky,0.0159,Rylenor,0.6381,Sparky,0.1747,Sparky,0.0476,Hyena17,0.3042,Hyena17,0.3929,Hyena17,0.1292,Hyena17,0.2981,Sparky,0.0289,Fanciest,0,GrumpyGideon,0.9714,GrumpyGideon,0.448,Vizzerdrix,0.1299,Fanciest,0.3333,Gorelash,0.0659,burrito,0.3333,Dsfargeg,0.2111,Dsfargeg,0.3044,Jrp1787,0.2885,Sparky,0.2111,ShadowSpace,0.44,Sparky,0.1227,Soujirou,0.1422,MKSHIELD,0,Dxthree,0.022,Vizzerdrix,0.12,Dxthree,0.0875,MKSHIELD,0,Nezkhy,0,,0,Evil knot,0,Evil knot,0,Evil knot,0,Hillz99,0.4261,Hillz99,0.5704,Jeffrey27,1,DivineCrisis,0,DivineCrisis,0,DivineCrisis,0,DivineCrisis,0.096,DivineCrisis,0.0542,DivineCrisis,0.245,Illysana,0,Randomius,0.325,Illysana,0,Illysana,0.0417,Patricio,0.8667,PIoneer2,0.7714,Magicdj,0.8242
KrizzB,0.3699,hueyTW,0.4167,DontHateMe,0.6286,NiiGin,0.363,NiiGin,0.4643,hueyTW,0.229,DontHateMe,0.2357,Mitchl,0,ImWithStupid,0.7556,Mitchl,0,Mitchl,0.1868,Sparky,0.525,Sparky,0.5143,Sparky,0.55,Sparky,0.3019,Caddam,0,raunen,0,Hyena17,0.3143,Hyena17,0.288,Sparky,0.0831,GrumpyGideon,0.2292,GrumpyGideon,0.4982,Hyena17,0.1792,Hillz99,0.1778,Hillz99,0.3,Gorelash,0.0554,Gorelash,0.1333,Jrp1787,0.4,Gorelash,0.0892,Vizzerdrix,0.0778,TURBOFX,0,MKSHIELD,0,MKSHIELD,0,MKSHIELD,0,TURBOFX,0,Evil knot,0,MKSHIELD,0,Nezkhy,0,Nezkhy,0.5542,Nezkhy,0.4222,TURBOFX,0.8732,TURBOFX,0,DivineCrisis,0,Hillz99,0.6698,Hillz99,0,ShadowSpace,0.9792,Jarnie,0.48,Gorelash,0,Gorelash,0.245,CapitalG,0.9093,Illysana,0,Randomius,0,Randomius,0.5875,Randomius,0.346,Randomius,0.6921,PIoneer2,0.6813
Caddam,0.0959,Caddam,0.5833,PinkMafia,1,Janjers,0.5185,HuanChoo,1,vizzerdrix,0.1491,KrizzB,1,hueyTW,0.4444,Sparky,0.4444,BrickEater,0.0959,BrickEater,0.5128,Mitchl,0.5833,BridgerBill,1,Mitchl,0.6708,Gorelash,0,Vizzerdrix,0,Jrp1787,0,Gorelash,0,Gorelash,0.04,raunen,0.066,Hyena17,0.125,TheIllaster,0,Gorelash,0.1667,Aztaren,0.1185,Vizzerdrix,0.1556,TheIllaster,0.3808,Vizzerdrix,0.0852,Xannaya,0.356,Vizzerdrix,0.0669,Fanciest,0.0756,Aztaren,0,TURBOFX,0,TURBOFX,0,TURBOFX,0,Nezkhy,0,Jeffrey27,0,TURBOFX,0,Jeffrey27,0,Jeffrey27,0.375,Jeffrey27,0,DivineCrisis,0,DivineCrisis,0,Hillz99,0.6167,Jeffrey27,0.5683,TURBOFX,0.8413,TURBOFX,0.8,Morgoth,0.144,Shaggy2000,0.725,Shaggy2000,0.2194,ThorOso,0.3481,JackumAllday,0.2708,nightmare,0.0519,nightmare,0.2542,Tamiyo,0.3556,Tamiyo,0.619,Tamiyo,0.5495
Fanciest,0.3630,Dediilus,0.3333,BridgerBill,0.6071,NYCFCBert,0.863,Janjers,0.6143,KrizzB,0.1906,HuanChoo,0.95,BrickEater,0,Mitchl,0.6032,Jvier0,0,Jvier0,0,Gorelash,0,Mitchl,0,BridgerBill,0.4417,BridgerBill,0.787,Hillz99,0,GrumpyGideon,0,Sparky,0.5286,Sparky,0,Aztaren,0.0522,Vizzerdrix,0.1125,Sparky,0.0256,TheIllaster,0.1125,Gorelash,0.0593,Aztaren,0.1444,Sparky,0.0308,Aztaren,0,Fanciest,0.324,Jrp1787,0.052,MKSHIELD,0,Nezkhy,0,Aztaren,0,Aztaren,0,Hillz99,0,Evil knot,0,MockStar,0,Hillz99,0,MockStar,0,MockStar,0,MockStar,0.2,solgoth,0,tootall,0.6556,raunen,0.5583,Shaggy2000,0.1746,Gorelash,0,Gorelash,0.0208,Nezkhy,0,Hillz99,0.6667,Hillz99,0.0826,Dsfargeg,0.2,DivineCrisis,0.475,PIoneer2,0.2815,Dsfargeg,0,nightmare,0.5016,Patricio,0.8825,Randomius,0.5128
DontHateMe,0.2500,DontHateMe,0.225,KrizzB,0.5929,DontHateMe,0.3,DontHateMe,0.5857,DontHateMe,0.147,FatMan,0.85,Jvier0,0,BrickEater,0,Rylenor,0.7774,Rylenor,0.4249,BrickEater,0,Gorelash,0,Gorelash,0,BrickEater,0.3222,raunen,0,Hyena17,0,TheIllaster,0,TheIllaster,0,Jvier0,0.0351,Sparky,0.0625,Hyena17,0.348,raunen,0.0833,Caddam,0.0333,Sparky,0.0822,Soujirou,0,Soujirou,0,Aztaren,0.192,TheIllaster,0.0409,TURBOFX,0,Evil knot,0,Nezkhy,0,Nezkhy,0,Nezkhy,0,Jeffrey27,0,Gorelash,0,Nezkhy,0,DivineCrisis,0,DivineCrisis,0,DivineCrisis,0,raunen,0.0106,raunen,0.0926,tootall,0.5,raunen,0.0889,Nezkhy,0,Nezkhy,0,TURBOFX,0,WoodenH0rse,0.475,WoodenH0rse,0.0171,JackumAllday,0,Dsfargeg,1,JackumAllday,0.137,PIoneer2,0.6083,Dsfargeg,0.4159,nightmare,0.8762,LabgrownMangoat,0.348
Dediilus,0.2089,PinkMafia,0.0833,vizzerdrix,0.55,KrizzB,0.1444,KrizzB,0.7714,Hyena17,0.1022,Johnthebarn,0.7857,Devestation,0.0317,hueyTW,0.6825,ImWithStupid,0.7911,ImWithStupid,0.9011,TheIllaster,0,BrickEater,0,BrickEater,0.0417,Mitchl,0.437,Jrp1787,0,Gorelash,0,BrickEater,0.0357,BrickEater,0,Gorelash,0.0085,Gorelash,0.0333,Vangor,0.5971,Aztaren,0.075,Vizzerdrix,0,Gorelash,0.0378,Kahleron,0.3077,ShadowSpace,0,Sparky,0.152,Aztaren,0.0186,Nezkhy,0,Gorelash,0,Evil knot,0,Evil knot,0,Evil knot,0,MockStar,0,raunen,0,Evil knot,0,Aztaren,0.1185,Aztaren,0.3042,Aztaren,0.2204,Nezkhy,0.3134,Nezkhy,0.1963,MockStar,0.175,Gorelash,0.0222,Bihotz,0.7841,Bihotz,0,,,Kyrle,0,Kyrle,0.0142,DivineCrisis,0.0167,Evil knot,0.3792,DivineCrisis,0,JackumAllday,0.2167,Schmara,0.727,mjrcogs,0.8413,JackumAllday,0.337
vizzerdrix,0.0993,KrizzB,0.0417,Dediilus,0.5286,Dediilus,0.1519,PinkMafia,0.6071,Fanciest,0.1001,Dediilus,0.5286,BridgerBill,0.6127,Jvier0,0,Devestation,0,Devestation,0.3516,Jvier0,0,TheIllaster,0,TheIllaster,0,TheIllaster,0,Gorelash,0,Sparky,0,Mitchl,0.2643,Mitchl,0.692,Jrp1787,0,raunen,0,shteev,0.9487,Dsfargeg,0.0667,TheIllaster,0,TheIllaster,0,ShadowSpace,0,Dxthree,0,Vizzerdrix,0.08,,0,Evil knot,0,MockStar,0,MockStar,0,MockStar,0,Jeffrey27,0,Gorelash,0,solgoth,0,Jeffrey27,0,raunen,0,raunen,0.1,raunen,0.063,MockStar,0.1585,MockStar,0.0333,Gorelash,0.075,Gorelash,0.0381,,,,,,,,,,0.0085,HooPoe,0.2333,Gorelash,0.0292,Rylenorr,0.2519,DivineCrisis,0.0208,Skeletor,0.2254,HuanChoo,0.6667,DivineCrisis,0.3077
PinkMafia,0.0548,Fanciest,0,NiiGin,0.5,PinkMafia,0.0667,NYCFCBert,0.8214,Aztaren,0.0319,PinkMafia,0.6286,DontHateMe,0.4159,Devestation,0.5143,Powernic,0.4247,,0,Rylenor,0.4042,Jvier0,0.8286,Jvier0,0,Jvier0,0.3037,TheIllaster,0,TheIllaster,0,Jvier0,0.5643,Dsfargeg,0,TheIllaster,0,Aztaren,0,Dsfargeg,0.022,Vizzerdrix,0,Sparky,0,Soujirou,0,Dxthree,0,,0,Gorelash,0.04,,0,Gorelash,0,solgoth,0,Fanciest,0,raunen,0,MockStar,0,raunen,0,,0,DivineCrisis,0,Gorelash,0,Gorelash,0.0833,Gorelash,0.0167,Gorelash,0.1197,Gorelash,0.0333,Nezkhy,0,Nezkhy,0,,,,,,,,,,0,Evil knot,0.2407,Mithras,0,Evil knot,0.237,Rylenorr,0.45,DivineCrisis,0.0444,Dsfargeg,0.6571,Riddlefish,0
Pancho,0.0308,Aztaren,0,hueyTW,0.2143,BridgerBill,0.3519,Dediilus,0.5357,GrumpyGideon),0,BridgerBill,0.5429,KrizzB,0.3429,DontHateMe,0.3778,HuanChoo,0.4178,,0,Dsfargeg,0,Dsfargeg,0,Dsfargeg,0,Dsfargeg,0,Mitchl,0,Jvier0,0,BridgerBill,0.9143,Jvier0,0.356,Dsfargeg,0,Jrp1787,0,BrickEater,0.5604,Jrp1787,0,Soujirou,0,XxHeatherxX,0,XxHeatherxX,0,,0,,0,,0,MockStar,0,Jetterror,0,solgoth,0,solgoth,0,raunen,0,solgoth,0,Soujirou,0,raunen,0,solgoth,0,solgoth,0,solgoth,0.3426,lymz01,0.0176,lymz01,0.0333,lymz01,0,lymz01,0,,,,,,,,,,0,Saeren,0.4111,Nezkhy,0.8,BiggestBunny,0.1778,BiggestBunny,0,PIoneer2,0.5397,DivineCrisis,0.2349,Patricio,0
Sparky,0.0103,Sparky,0,Fanciest,0.1429,vizzerdrix,0.1259,BridgerBill,0.2857,Sparky,0,Mitchl,0,RayFinkle,0.0635,BridgerBill,0.3079,hueyTW,0.363,,0,Devestation,0.1208,Rylenor,0.6286,Rylenor,0.525,,,Dsfargeg,0,Dsfargeg,0,Dsfargeg,0,BridgerBill,0.844,BiggestBunny,0,TheIllaster,0,Jvier0,0.0476,Soujirou,0,,0,Khaalis,0,Hyena17,0,,0,Soujirou,0,,0,solgoth,0,Dxthree,0,Jetterror,0,Jetterror,0,solgoth,0,Jetterror,0,,0,solgoth,0,lymz01,0,lymz01,0,lymz01,0.0296,Aztaren,0.1444,,,,,MockStar,0,,,,,,,,,,0,Nezkhy,0,HooPoe,0.6792,Mithras,0,Evil knot,0,JackumAllday,0.1016,JackumAllday,0.1302,nightmare,0
Aztaren,0.0000,vizzerdrix,0,Aztaren,0,Torbar,0.7889,vizzerdrix,0.2357,BrickEater,0,NYCFCBert,0,Dediilus,0.0889,RayFinkle,0.2317,BridgerBill,0,,0,,,Devestation,0.6071,,,,,draijaara,0,draijaara,0,,0,BiggestBunny,0,BridgerBill,0,Dsfargeg,0,BiggestBunny,0,XxHeatherxX,0,XxHeatherxX,0,,0,GrumpyGideon,0,,0,Dxthree,0,Soujirou,0,Jetterror,0,Sparky,0,,0,,0,Jetterror,0,,0,,0,Squeezo,0,Jetterror,0.0333,Jetterror,0,,,Larz70,0.9718,,,,,,,,,,,,,,,,0,Gorelash,0.2981,ThorOso,0.6792,Gorelash,0,,,oibaf2000,0.254,Skeletor,0.3651,,
ImWithStupid,0.0000,Masaana,0,Sparky,0,Masaana,0.1667,Masaana,0.7357,,0,,,Timothy,0.0571,Timothy,0,Timothy,0,,0,,,,,,,,,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0,,0,DarKraTosS,0,BiggestBunny,0,,,BiggestBunny,0,BiggestBunny,0,,0,,0,,0,TheIllaster,0,Dxthree,0,Dxthree,0,Jrp1787,0,ImLost,0,ImLost,0,ImLost,0,ImLost,0,,0,Bihotz,0,Squeezo,0,,,,,,,,,,,,,,,,,,,,,,0,AnoniK,0.2389,CapitalG,0,Dsfargeg,,,,Rylenorr,0,LokiJira,0,,
Lumiere,0.0000,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Skills,0,Skills,0.022,Skills,0,Skills,0.0357,Skills,0,Skills,0.0259,Skills,0,Skills,0.0417,Skills,0.1143,Skills,0.048,Skills,0.0288,Skills,0,Skills,0.022,Skills,0,Skills,0,Skills,0,Skills,0.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GerillaP,0.7778,GerillaP,0.2417,GerillaP,0.828,cactusjack,0.0208,cactusjack,0.0057,cactusjack,0,cactusjack,0,GerillaP,0.6111,GerillaP,0,,,GerillaP,0.9651,GerillaP,0.5531
,0.0000,,0,,0,,0,,0,,0,jainus,0.0714,jainus,0.9905,jainus,0.9905,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0,Lumiere,0.4375,Lumiere,0.5389,Lumiere,0.4111,Lumiere,0.2167,Lumiere,0.3,Lumiere,0.484,Lumiere,0.3099,Lumiere,0,Lumiere,0.1099,Lumiere,0.3667,Lumiere,0.1148,Lumiere,0.1378,Lumiere,0.1077,Lumiere,0.213,Lumiere,0.224,Lumiere,0.0892,Lumiere,0.18,Lumiere,0.1426,Lumiere,0.315,Lumiere,0.504,Lumiere,0,Lumiere,0.0259,Lumiere,0.375,Lumiere,0.151,Lumiere,0.3296,Lumiere,0.5375,Lumiere,0.1,Lumiere,0.0035,Lumiere,0.3926,Lumiere,0.1667,Lumiere,0.0381,Lumiere,0.5016,Lumiere,0.2125,Lumiere,0,Dsfargeg,0.0417,Dsfargeg,,Chronomor,0.8093,,,Lumiere,0.5852,Lumiere,0.4042,,,Lumiere,0.0159,Lumiere,0.0403
TAIDAchan,0.0000,TAIDAchan,0,TAIDAchan,0,TAIDAchan,0,TAIDAchan,0,TAIDAchan,0.3014,TAIDAchan,0.2357,TAIDAchan,0.3333,TAIDAchan,0.1333,,0,,0,,0,,0,,0,Rylenor,0.2889,Rylenor,0.2778,Rylenor,0.2292,Rylenor,0.3429,Rylenor,0.108,Rylenor,0,Rylenor,0,Rylenor,0.0403,Rylenor,0.075,Rylenor,0,Rylenor,0,Rylenor,0.1808,Rylenor,0.1685,Rylenor,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ronbb,0,Ronbb,0.272,GerillaP,0.3667,GerillaP,0.5157,GerillaP,0.8,,,ShadowSpace,0.5778,ShadowSpace,0.1667,,,ShadowSpace,0,ShadowSpace,0.5714
psylun,0.0000,psylun,0,psylun,0,psylun,0,psylun,0,psylun,0,psylun,0,psylun,0,psylun,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0.0115,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0.0112,RedWizzard4,0,RedWizzard4,0.0222,RedWizzard4,0.0256,RedWizzard4,0.468,,0,,0,ELIdolo,0,ELIdolo,0,ELIdolo,0.0778,cactusjack,0,cactusjack,0,cactusjack,0,cactusjack,0,cactusjack,0,cactusjack,0,cactusjack,0.0635,cactusjack,0,cactusjack,0,GothamFlash,0,GothamFlash,,DrKumquat,0,GerillaP,0.6583,cactusjack,0.0333,cactusjack,0.0208,,,cactusjack,0,cactusjack,0.1062
,0.0000,,0,,0,,0,,0,,0,Skills,0,Skills,0.0921,Skills,0.0921,,,Mithras042,0.4505,Mithras042,0.2375,Mithras042,0.5929,Mithras042,0.2625,Mithras042,0.2796,Mithras042,0.2756,Mithras042,0.2,Mithras042,0.3786,Mithras042,0.288,Mithras042,0.0394,Mithras042,0.1042,Mithras042,0.1575,Mithras042,0.1167,RayFinkle,0,RayFinkle,0.4956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morris01,0.8889,Morris01,0.6583,Morris01,0.784,Jainus,0,Jainus,0.1595,Jainus,0.9778,HuanChoo,0.8583,Ronbb,0.0333,Ronbb,0.3583,,,Ronbb,0.0476,Ronbb,0
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,TAIDAchan,0.1747,TAIDAchan,0.2637,TAIDAchan,0.35,TAIDAchan,0.3429,TAIDAchan,0.0625,TAIDAchan,0.2259,TAIDAchan,0.1822,TAIDAchan,0.0583,TAIDAchan,0.6,TAIDAchan,0.492,TAIDAchan,0.5793,TAIDAchan,0.0833,TAIDAchan,0.2125,TAIDAchan,0.1667,TAIDAchan,0.1519,TAIDAchan,0.1289,TAIDAchan,0.5462,TAIDAchan,0.2556,TAIDAchan,0.684,TAIDAchan,0.2602,,0,,0,,0,,0,,0,,0,Dsfargeg,0,Dsfargeg,0.057,,0,RedWizzard4,0,RedWizzard4,0,RedWizzard4,0.0528,RedWizzard4,0.237,RedWizzard4,0.2375,RedWizzard4,0.3048,RedWizzard4,0.2063,RedWizzard4,0.2458,RedWizzard4,0.82,zw2007,0.375,zw2007,,Kabezamtg,0,Jainus,,Sifter,0.5074,SirFury,0.5208,,,GummyYummy,0,GummyYummy,0.022
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,QuiksilverHg,0.3562,QuiksilverHg,0.2821,QuiksilverHg,0.5292,QuiksilverHg,0.3857,QuiksilverHg,0.625,QuiksilverHg,0.2333,QuiksilverHg,0.3022,QuiksilverHg,0.4333,QuiksilverHg,0.5857,QuiksilverHg,0.484,QuiksilverHg,0.2524,QuiksilverHg,0.2417,QuiksilverHg,0.5678,QuiksilverHg,0.425,QuiksilverHg,0.1111,QuiksilverHg,0.2356,QuiksilverHg,0.3423,QuiksilverHg,0.2407,QuiksilverHg,0.456,QuiksilverHg,0.2342,QuiksilverHg,0,,0,,0,,0,,0,,0,,0,,0,,0,ShomiTheMonkey,0,ShomiTheMonkey,0,ShomiTheMonkey,0,ShomiTheMonkey,0.037,ShomiTheMonkey,0.0417,ShomiTheMonkey,0,ShomiTheMonkey,0.0317,ShomiTheMonkey,0.0417,ShomiTheMonkey,0,Lumiere,0.1917,Lumiere,0.0057,Lumiere,0.4815,Kabezamtg,0,Morris01,0.7481,Potency2000,0.7417,,,Gorelash,0,Gorelash,0.0183
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Faiith,0,Faiith,0,Faiith,0,Faiith,0,Faiith,0,Faiith,0,Faiith,0.1462,Faiith,0.0222,Faiith,0.04,Faiith,0.1227,,0,,0,,0,,0,,0,,0,,0,,0,,0,Morgoth,0,Morgoth,0,Morgoth,0,Morgoth,0,Morgoth,0,Morgoth,0,Morgoth,0,Morgoth,0.2542,,,,,,,MockStar,0,Lumiere,0.0292,RedWizzard4,0.4926,Sifter,0,,,Sifter,0.6889,Sifter,0.5495
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Explode1,0,Explode1,0,Explode1,0,Explode1,0,Explode1,0,Explode1,0,Explode1,0,Explode1,0.2778,Explode1,0,Explode1,0.0335,,0,,0,,0,,0,,0,,0,,0,,0,,0,Daninja,0,Daninja,0,Daninja,0,Daninja,0,Daninja,0,Daninja,0,Daninja,0,Daninja,0.125,SirFury,0.028,Pharom,0.2167,Pharom,,Moriakaice,0,MockStar,0,Moriakaice,0,Morris01,0,,,Morris01,0.746,Morris01,
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mithras,0,Mithras,0.4095,Mithras,0.25,Mithras,0.456,Morris01,0.65,Morris01,0.5812,Morris01,0.9667,Moriakaice,0,DelMar,0,RedWizzard4,0.7958,,,RedWizzard4,0,RedWizzard4,0.1978
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,jainus,0.4384,jainus,0.6813,jainus,0.0417,jainus,0.0714,jainus,0.0583,jainus,0.013,jainus,0,jainus,0.0625,jainus,0.1071,jainus,0.12,jainus,0.115,jainus,0,jainus,0.022,jainus,0.0333,jainus,0.0926,jainus,0.3267,jainus,0.4,jainus,0.2407,jainus,0.46,jainus,0,jainus,0.0222,jainus,0.0444,jainus,0.1575,jainus,0.14,jainus,0,jainus,0,jainus,0.0667,jainus,0,jainus,0.1259,jainus,0.0625,jainus,0.0444,jainus,0.1162,jainus,0.4778,jainus,0.5375,,,,,Dsfargeg,0,Dsfargeg,,,,,0.0057,psylun,0,Morris01,0.5958,psylun,0.0259,HooPoe,0.1333,,,HooPoe,0.3143,HooPoe,0.1209
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0,Apledirt,0.0037,,0,,0,,0,,0,,0,,0,GothamFlash,0,GothamFlash,0,GothamFlash,0,GothamFlash,0.3125,GothamFlash,0,GothamFlash,0.0986,GothamFlash,0.363,GothamFlash,0,,,GothamFlash,0.2381,GothamFlash,0.1083,GothamFlash,0.344,RedWizzard4,0.0542,RedWizzard4,0.2963,RedWizzard4,0.3796,psylun,0,MockStar,0,Moriakaice,0,,,Moriakaice,0,Moriakaice,0
,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,NiiGin,0.364,NiiGin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jainus,0.2317,Jainus,0.5333,Jainus,0.44,Ronbb,0,Ronbb,0.0741,Ronbb,0.1444,,,ShomiTheMonkey,0.5667,DelMar,0,,,DelMar,0,DelMar,0.2051
,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,GingerFever,0,GingerFever,0,GingerFever,0,GingerFever,0,GingerFever,0,GingerFever,0,GingerFever,0,GingerFever,0.3741,GingerFever,0.456,GingerFever,0,,0,,0,,0,,0,,0,,0,Guido32,0,Guido32,0.0017,Guido32,0.1185,Guido32,0,,,,,,,,,,,Pharom,0.7873,Pharom,0.6083,Pharom,,,,,0.0256,Bihotz,0,RedWizzard4,0.6417,Jainus,0.8148,Schmara,0.2583,,,LokiJira,0,LokiJira,0.337
,,,,,,,,,,,,,,,,,,psylun,0,psylun,0,psylun,0,psylun,0.0714,psylun,0.0292,psylun,0.0704,psylun,0.0333,psylun,0.0208,psylun,0.3357,psylun,0.04,psylun,0.0501,psylun,0,psylun,0.0476,psylun,0.0417,psylun,0.1296,psylun,0.0978,psylun,0.0346,psylun,0.037,psylun,0.328,psylun,0.0632,psylun,0.0378,psylun,0.0759,psylun,0,psylun,0.096,psylun,0,psylun,0.0722,psylun,0.5208,psylun,0,psylun,0,psylun,0,psylun,0,psylun,0.0845,psylun,0.0333,psylun,0,psylun,0,psylun,0.0952,psylun,0.0625,psylun,0.04,BiggestBunny,0.5375,BiggestBunny,,BiggestBunny,0.6593,Ronbb,0.2458,HuanChoo,0.6593,psylun,0.2833,,,psylun,0.4762,psylun,0.1429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,themuffinman,0.3429,,,,,ShomiTheMonkey,0.0625,ShomiTheMonkey,0.0114,ShomiTheMonkey,0.2,Scottisenses,0.8333,Raunen,0.5889,MockStar,0.175,,,MockStar,0.1587,MockStar,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saeren,0.219,Saeren,0.3458,Saeren,0.74,,,,0.4046,Sifter,0.687,ShadowSpace,0.9875,Scottisenses,0.2259,ShomiTheMonkey,0,,,ShomiTheMonkey,0.8349,ShomiTheMonkey,0.5568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oibaf2000,0.3042,oibaf2000,0.772,SirFury,0.5417,SirFury,,DelMar,0.1222,ShomiTheMonkey,0,Kabezamtg,0.1963,,,,,Mithras,0.3905,Mithras,0.2784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mithras,0.1417,Mithras,0.0285,Mithras,0.2037,Sifter,0.625,DrKumquat,0,TomteCat,0,,,TheMorbo,0.7397,Chronomor,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399,icdmize,0.1278,Chronomor,0.25,,,Bihotz,0,,,AlfredSeet,0.7333,,
Serenity,0.4144,Serenity,0.625,Serenity,0.6,Serenity,0.4704,Serenity,0.6,Serenity,0.328,Serenity,0.7143,Serenity,0.381,Serenity,0.6952,Serenity,0.4178,Serenity,0.5495,Serenity,0.6167,Serenity,0.6,Serenity,0.6417,Serenity,0.2444,Serenity,0.26,Serenity,0.5292,Serenity,0.5714,Serenity,0.452,Serenity,0.59,Serenity,0.7083,Serenity,0.5568,Serenity,0.75,Serenity,0.8148,Serenity,0.3044,Serenity,0.7923,Serenity,0.2963,Serenity,0.764,Serenity,0.3197,Serenity,0.4444,Serenity,0.3278,Serenity,0.5568,Serenity,0.932,Serenity,0.6417,Serenity,0.2889,Serenity,0.6292,Serenity,0.3037,Serenity,0.5296,Serenity,0.6375,Serenity,0.9741,Serenity,0.4789,Serenity,0.6,Serenity,0.6292,Serenity,0.8571,Serenity,0.7968,,,,,,,,,,,,,Serenity,0.5556,Serenity,0.8125,,,Serenity,,Serenity,
ThaBombs,0.0000,ThaBombs,0.0667,ThaBombs,0,ThaBombs,0.2963,ThaBombs,0.6286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,cmikaitis,0,cmikaitis,0.236,cmikaitis,0.2458,cmikaitis,0.3533,cmikaitis,0.2426,cmikaitis,0.5375,ThaBombs,0.2185,ThaBombs,0,,,ThaBombs,0,ThaBombs,
